Lat,Long,Type,Count,State
42.7082650506781,23.2930602928604,1100,2,ДОБРО
42.7082573294328,23.3041422587958,1100,1,ДОБРО
42.7085158275889,23.2887514575978,1100,7,ДОБРО
42.7089247793468,23.2943373047008,1100,2,ДОБРО
42.7090572485808,23.2997165744102,1100,2,ДОБРО
42.70716118744,23.2858782137283,1100,6,ДОБРО
42.7065708166224,23.2870503604314,1100,1,ДОБРО
42.7068458982481,23.2899133052781,1100,2,ДОБРО
42.7072183830512,23.2902545485075,1100,1,ДОБРО
42.7075681428192,23.2916117707693,1100,5,ДОБРО
42.707179194385,23.2945547149997,1100,1,ДОБРО
42.7078382810968,23.299573560162,1100,1,ДОБРО
42.7077949337619,23.2992643145077,1100,3,ДОБРО
42.7075850045958,23.3009434109264,1100,1,ДОБРО
42.708158483329,23.3008459891457,1100,1,ДОБРО
42.7079563700018,23.2981097853356,1100,1,ДОБРО
42.7093823714209,23.2895023338298,1100,2,ДОБРО
42.7095897042529,23.2905722868629,1100,2,ДОБРО
42.7091049503426,23.2910280828415,1100,4,ДОБРО
42.7091933024315,23.2929198451641,1100,2,ДОБРО
42.7094837969609,23.292312501085,1100,3,ДОБРО
42.7085582091358,23.2948752555079,1100,1,ДОБРО
42.7078912823883,23.2952886664095,1100,1,ДОБРО
42.7082935794791,23.2954243619682,1100,2,ДОБРО
42.7084859783899,23.2971211228022,1100,1,ДОБРО
42.7087677653801,23.2965545051107,1100,2,ДОБРО
42.7096058728578,23.294216837469,1100,1,ДОБРО
42.7093840330756,23.2945921896311,1100,1,ДОБРО
42.7096248204693,23.2948197296437,1100,1,ДОБРО
42.707489610661,23.2967016823803,1100,2,ДОБРО
42.7097200100804,23.2982939924193,1100,2,ДОБРО
42.7084312873333,23.3025069543556,1100,2,ДОБРО
42.7080436599173,23.302489902475,1100,2,ДОБРО
42.7082718264466,23.3006435999295,1100,1,ДОБРО
42.707826159074,23.3031402493985,1100,1,ДОБРО
42.7070463354412,23.2950757279737,1100,1,ДОБРО
42.7070868437249,23.2958975204517,1100,1,ДОБРО
42.7068810393979,23.2967139047654,1100,2,ДОБРО
42.7075336196768,23.296286770274,1100,1,ДОБРО
