Lat,Long,Type,Count,State
42.6614210743687,23.2382370315226,120,2,ДОБРО
42.6435359878016,23.2641568310491,110,2,ДОБРО
42.6297898957548,23.3138577912863,240,1,ДОБРО
42.6520320012803,23.2374997394666,110,2,ДОБРО
42.6601248335486,23.24081792785,120,1,ДОБРО
42.6155182423495,23.3358588695563,240,1,ДОБРО
42.6627669105186,23.2437906822539,120,1,ДОБРО
42.6614309627599,23.2381501075531,110,2,ДОБРО
42.6535314411332,23.2383629784318,110,3,ДОБРО
42.6600110335892,23.2405637234552,120,2,ДОБРО
42.6656627780286,23.2455161145409,1100,1,ДОБРО
42.6620897068393,23.2560968896405,110,2,ДОБРО
42.6614667481306,23.2379414856406,120,2,ДОБРО
42.6617763169967,23.2423719091408,120,1,ДОБРО
42.6575060859301,23.2755251553235,1100,3,ДОБРО
42.6615797719712,23.2378710778177,240,1,ДОБРО
42.6573225071026,23.2689197992601,240,1,ДОБРО
42.6614701971068,23.2377676302765,120,1,ДОБРО
42.6678250792771,23.2503732089268,120,1,ДОБРО
42.6573179699748,23.2688799324348,110,3,ДОБРО
42.6613146912864,23.2377851592879,120,2,ДОБРО
42.6668729236694,23.2494307093349,110,1,ДОБРО
42.6449795678475,23.2749933085904,110 – СГУРИЯ,3,ДОБРО
42.6160710253372,23.3267417838127,120,2,ДОБРО
42.658008284422,23.2680406888754,240,1,ДОБРО
42.6611987196271,23.2375924646647,120,2,ДОБРО
42.6606411654356,23.2578716076877,1100,3,ДОБРО
42.613264429023,23.3367090022962,240,2,ДОБРО
42.6611945256293,23.2375640236433,110,2,ДОБРО
42.6594410801918,23.2466836179852,110,1,ДОБРО
42.6559046323652,23.2655204377509,1100,1,ДОБРО
42.617232420321,23.3382284119429,110,2,ДОБРО
42.6587075461007,23.2440688761255,110,2,ДОБРО
42.6661221345989,23.2776704312819,110,1,ДОБРО
42.6607720734765,23.2587696038515,110,3,ДОБРО
42.6610961648922,23.2376311083955,110,1,ДОБРО
42.6638767620413,23.268446607112,240,1,ДОБРО
42.6586065419624,23.2441412114424,110,1,ДОБРО
42.6607675229317,23.2589488170046,110,2,ДОБРО
42.6137515595299,23.3372970643269,240,1,ДОБРО
42.6610030755034,23.2375353816969,240,1,ДОБРО
42.6542800082832,23.2657551406873,120,1,ДОБРО
42.6446207037999,23.2903610904478,110,2,ДОБРО
42.666070360089,23.2776668166775,120,1,ДОБРО
42.6600294502983,23.2625430196108,1100,3,ДОБРО
42.6609068285659,23.2374436592051,240,2,ДОБРО
42.5982327747928,23.1623455900709,110,1,ДОБРО
42.661613560412,23.2582370848618,110,2,ДОБРО
42.6561283996985,23.263544983425,240,3,ДОБРО
42.6176580308904,23.337147164352,240,2,ДОБРО
42.6317452862433,23.1952579443906,110,1,ДОБРО
42.6637488235479,23.26904378403,240,1,ДОБРО
42.6588754708475,23.2443625709405,240,2,ДОБРО
